#Time (us) ; Current (mA) ; Voltage (V) ; PC ; IRQ 
2068276853 ; 7.44256 ; 3.29971 ; 0 ; 0
2068277013 ; 7.47178 ; 3.29971 ; 0 ; 0
2068277173 ; 7.44743 ; 3.29971 ; 0 ; 0
2068277333 ; 7.45839 ; 3.29971 ; 0 ; 0
2068277493 ; 7.4523 ; 3.29971 ; 0 ; 0
2068277653 ; 7.47543 ; 3.29971 ; 0 ; 0
2068277813 ; 7.46204 ; 3.29971 ; 0 ; 0
2068277973 ; 7.45473 ; 3.29971 ; 0 ; 0
2068278133 ; 7.46204 ; 3.29971 ; 0 ; 0
2068278293 ; 7.45595 ; 3.29971 ; 0 ; 0
2068278453 ; 7.44986 ; 3.29971 ; 0 ; 0
2068278613 ; 7.46569 ; 3.29971 ; 0 ; 0
2068278773 ; 7.44865 ; 3.29971 ; 0 ; 0
2068278933 ; 7.46934 ; 3.29971 ; 0 ; 0
2068279093 ; 7.46569 ; 3.29971 ; 0 ; 0
2068279253 ; 7.45352 ; 3.29971 ; 0 ; 0
2068279413 ; 7.45352 ; 3.29971 ; 0 ; 0
2068279573 ; 7.46326 ; 3.29971 ; 0 ; 0
2068279733 ; 7.45473 ; 3.29971 ; 0 ; 0
2068279893 ; 7.45717 ; 3.29971 ; 0 ; 0
2068280053 ; 7.45108 ; 3.29971 ; 0 ; 0
2068280213 ; 7.473 ; 3.29971 ; 0 ; 0
2068280373 ; 7.46447 ; 3.29971 ; 0 ; 0
2068280533 ; 7.46934 ; 3.29971 ; 0 ; 0
2068280693 ; 7.43404 ; 3.29971 ; 0 ; 0
2068280853 ; 7.46934 ; 3.29971 ; 0 ; 0
2068281013 ; 7.46934 ; 3.29971 ; 0 ; 0
2068281173 ; 18.6176 ; 3.29971 ; 0 ; 0
2068281333 ; 28.8686 ; 3.29971 ; 0 ; 0
2068281493 ; 28.7943 ; 3.29971 ; 0 ; 0
